c_id,semester,course_year,s_id,grade,ex_grade,moedAgrade,moedBgrade
25853,2,2001,1169100,93.0,93,44,93
98403,2,2005,8030661,67.7,66,68,-1
92048,1,2003,1844386,93.05,65,98,-1
30429,1,2008,2343890,87.6,98,85,-1
94050,1,2015,9260588,76.10000000000001,78,56,76
37087,2,2016,1185925,70.35,95,66,-1
94121,1,2007,7812092,89.75,77,92,-1
74023,2,2000,2746633,69.05,97,41,54
75287,1,2018,9035871,63.4,90,52,-1
50623,2,2011,1097486,62.599999999999994,80,45,51
41712,1,2010,5685070,92.0,77,47,92
21070,2,2015,4672896,74.85,72,75,-1
47465,2,2013,2795744,83.0,62,90,-1
88430,1,2019,2810753,87.25,97,82,-1
73747,1,2002,4708238,77.2,85,73,-1
81927,2,2006,4180768,75.55,90,50,73
26838,2,2010,7830277,66.4,64,54,67
82598,1,2012,5437711,93.0,70,93,-1
76167,1,2006,7237483,84.8,64,62,90
40439,1,2014,6073928,97.0,97,97,-1
48540,2,2008,1696551,72.75,78,41,71
55129,1,2008,3498583,91.75,67,100,-1
46361,1,2015,4053343,72.0,75,51,71
82459,1,2014,6423347,66.5,61,72,-1
68669,1,2020,2019687,91.0,83,52,93
18548,1,2003,8141785,75.3,81,50,75
84136,1,2019,2189063,76.89999999999999,79,76,-1
50614,1,2020,3423156,85.4,89,83,-1
44919,2,2009,3959694,87.2,68,100,-1
74984,1,2017,6098109,69.5,93,46,-1
55129,2,2006,5907258,93.0,64,93,-1
97631,2,2015,8888748,75.0,72,78,-1
78834,2,2019,7237483,73.0,84,64,-1
73554,2,2004,9268879,64.0,65,63,-1
13378,2,2003,9963912,71.8,97,69,-1
52861,1,2018,7982453,79.6,77,81,-1
85553,1,2002,6221100,91.35000000000001,93,90,-1
30429,1,2004,6681389,65.55000000000001,76,57,-1
46361,1,2015,5339215,86.0,71,91,-1
74059,2,2014,7265538,99.2,92,100,-1
30797,2,2000,4328606,82.5,60,49,90
84753,1,2020,6307481,77.2,94,70,-1
88431,1,2006,7446996,90.0,81,93,-1
37987,1,2002,7696244,75.8,86,74,-1
92623,2,2005,4708238,83.9,67,93,-1
21070,2,2015,1403806,71.3,77,71,-1
95578,2,2020,9599360,57.0,80,46,57
88812,1,2013,6316307,67.8,84,57,-1
96744,2,2010,1857195,93.5,98,92,-1
88812,1,2013,1185925,76.6,64,85,-1
62574,1,2005,9687991,88.10000000000001,76,98,-1
48286,2,2014,5692935,97.30000000000001,82,58,99
27821,1,2002,5868906,86.0,62,55,94
74410,2,2001,1159949,69.80000000000001,94,50,-1
40385,1,2018,9639391,70.0,76,47,70
39194,2,2019,6446555,88.8,80,55,91
15270,1,2017,4681230,79.05,68,85,-1
80742,2,2014,6586480,66.0,66,66,-1
25853,2,2001,9206405,96.0,88,96,-1
96268,1,2015,1565018,72.0,82,62,-1
80764,1,2009,2427567,78.85000000000001,61,82,-1
25826,1,2017,3774981,58.699999999999996,91,54,57
76309,1,2014,9148784,79.2,83,79,-1
79651,1,2009,4979223,75.2,98,74,-1
97027,1,2018,1388185,62.8,90,58,-1
64142,1,2013,7359690,88.3,90,88,-1
42780,1,2015,6446555,91.0,80,44,100
98373,2,2017,7685451,73.0,62,57,84
72556,2,2003,3587099,92.0,83,44,98
28155,1,2016,7799637,65.95,61,70,-1
86959,1,2004,5861691,76.1,80,74,-1
14246,2,2012,3448880,78.5,78,79,-1
92048,1,2004,6548677,68.5,77,60,-1
74410,2,2004,2427567,80.0,86,78,-1
74802,1,2010,2250242,76.5,66,53,80
64142,1,2013,9450461,69.85,69,70,-1
50016,2,2014,1696551,83.80000000000001,64,58,86
35497,1,2016,3216027,88.6,75,48,91
48117,1,2015,8673742,83.45,75,88,-1
65723,1,2006,4317085,72.2,71,51,73
65621,2,2011,8088886,67.4,86,55,-1
86959,1,2004,6914548,62.199999999999996,83,48,51
40667,2,2011,2698483,78.80000000000001,81,77,-1
15282,1,2003,7454057,92.5,67,97,-1
19565,1,2017,2500070,78.0,78,78,-1
58088,2,2020,4317085,93.0,66,63,93
57266,1,2017,9143664,61.6,85,59,-1
99327,2,2001,5339215,87.65,100,81,-1
95936,2,2018,3946770,70.1,82,65,-1
48271,1,2001,3383775,77.4,99,75,-1
13378,2,2018,7956671,70.9,73,70,-1
84976,2,2016,2332830,70.0,62,70,-1
30041,2,2015,7398364,81.5,75,85,-1
26406,2,2008,1706100,83.65,76,42,85
15282,1,2003,4167112,60.45,63,60,-1
79638,2,2006,9514458,94.0,68,94,-1
89372,1,2020,6828215,74.0,68,46,78
41712,1,2010,4906674,70.0,93,70,-1
74059,2,2014,1884878,62.300000000000004,65,60,62
16321,2,2017,1731592,81.30000000000001,100,66,-1
65723,2,2001,5163242,76.69999999999999,62,44,83
40667,2,2005,7711049,61.099999999999994,73,59,-1
19565,1,2020,7368825,69.8,95,53,-1
64142,1,2013,7917248,86.64999999999999,62,91,-1
74410,2,2004,5648480,78.25,79,78,-1
84269,1,2015,6277745,89.6,70,98,-1
20002,2,2003,5058358,90.5,81,100,-1
28886,1,2006,8845928,71.1,92,54,-1
27821,1,2002,9449516,73.0,70,62,74
52861,1,2019,5833479,84.19999999999999,86,83,-1
96765,1,2009,1829309,62.0,98,58,-1
97631,2,2000,5394260,66.75,78,49,63
36530,2,2009,6100092,74.0,62,82,-1
71661,2,2014,6538400,97.19999999999999,82,98,-1
80245,2,2008,4060223,81.0,85,77,-1
18282,2,2005,4059919,77.80000000000001,61,47,82
88812,2,2006,6853759,77.6,64,50,81
63122,1,2002,6796452,90.29999999999998,77,41,96
16221,2,2012,7711049,92.5,61,47,96
76167,1,2006,1109661,96.00000000000001,92,56,97
52861,1,2018,9166906,81.69999999999999,83,81,-1
74410,2,2007,3132371,78.25,91,76,-1
33230,1,2000,9016523,76.25,80,58,75
36530,2,2003,6778123,75.75,66,81,-1
93831,2,2012,1748299,86.75,63,88,-1
40667,2,2005,6983942,70.25,66,71,-1
31595,1,2010,2397551,74.5,93,56,-1
44919,1,2015,7385615,91.89999999999999,80,97,-1
52126,1,2010,1919142,84.75,61,86,-1
50016,2,2014,1565018,64.0,64,64,-1
85553,1,2006,4645172,63.5,60,67,-1
15282,2,2016,7594001,71.5,66,76,-1
92048,1,2004,6878362,82.5,90,75,-1
28155,1,2016,1731592,75.35,88,65,-1
42780,1,2017,9782918,83.0,92,74,-1
62360,2,2003,7837649,72.5,71,74,-1
21070,2,2015,7883180,98.6,91,99,-1
25826,2,2006,2270555,93.2,95,93,-1
19696,2,2012,8891491,88.19999999999999,70,96,-1
44058,1,2006,5637259,85.4,63,91,-1
72273,2,2019,9563883,80.99999999999999,62,59,82
15282,1,2006,7536502,65.60000000000001,96,58,-1
49883,1,2009,1734176,94.0,91,96,-1
99715,2,2001,2433541,69.60000000000001,92,51,64
65674,1,2002,8186671,63.0,90,48,54
43284,1,2006,3104729,69.0,69,69,-1
62574,1,2004,9390524,66.6,60,71,-1
65723,2,2001,9687991,82.69999999999999,68,40,89
37478,1,2002,3984901,86.3,92,41,86
84738,2,2013,5339215,86.6,92,83,-1
48271,1,2001,8708646,64.80000000000001,90,62,-1
50016,2,2014,6878362,61.2,90,58,-1
59395,1,2012,9013600,74.8,79,73,-1
76309,2,2014,7451727,93.05,65,98,-1
94050,2,2009,2942920,84.2,82,86,-1
66081,1,2006,1812062,83.0,81,83,-1
26838,2,2010,5197160,76.2,81,52,75
47465,2,2016,3601347,72.4,90,58,-1
75287,1,2018,5543684,65.1,91,54,-1
82459,1,2014,2011250,76.5,65,88,-1
63891,1,2015,4985537,83.60000000000001,66,98,-1
58517,2,2005,4225723,51.0,73,44,51
19565,1,2020,6750414,94.2,87,99,-1
84738,2,2013,8374279,76.4,98,62,-1
65998,2,2000,8771472,62.89999999999999,79,56,-1
58076,1,2018,2015507,79.0,73,81,-1
89372,1,2020,6497758,61.4,86,45,-1
62574,2,2017,9166906,82.0,100,82,-1
34701,1,2013,5858175,97.0,80,100,-1
81445,1,2013,3996386,71.3,72,71,-1
84597,1,2009,1405576,85.0,84,86,-1
57266,1,2017,8925982,63.7,79,62,-1
55129,1,2005,3103368,88.05,77,94,-1
95578,2,2020,6348985,68.0,78,68,-1
88430,1,2000,7523605,80.5,73,88,-1
30429,1,2004,8407143,79.35000000000001,81,78,-1
68318,2,2011,3569313,94.75,90,95,-1
13378,2,2003,1831348,82.10000000000001,65,84,-1
21591,2,2002,7812092,79.1,98,77,-1
19565,2,2004,8925982,98.5,100,98,-1
75677,2,2006,7711049,64.2,65,56,64
56193,2,2020,8724364,73.6,82,70,-1
44919,1,2015,3052609,92.3,86,95,-1
59183,1,2010,8925982,71.7,87,53,69
74802,1,2010,3984901,76.5,93,71,-1
40667,2,2005,4837537,72.19999999999999,96,68,-1
30797,2,2000,9535501,90.75,66,99,-1
15402,2,2007,2597420,89.4,99,87,-1
66081,1,2006,8407143,91.0,86,54,91
94050,2,2009,4691903,67.3,64,70,-1
31595,1,2006,4171286,79.19999999999999,82,53,78
65674,1,2002,7837649,94.5,81,99,-1
61022,2,2004,9319449,90.5,81,62,91
50195,2,2004,5595857,68.19999999999999,63,47,71
80245,1,2015,2895651,60.3,79,55,57
61022,2,2004,6828215,90.45,80,91,-1
82598,1,2012,5969230,68.0,95,68,-1
96268,2,2016,8392413,72.2,74,71,-1
38064,2,2000,7696244,79.2,64,49,80
94121,1,2007,8925982,96.2,86,54,98
92919,2,2006,2689097,76.4,94,62,-1
16301,1,2011,3569313,89.4,63,96,-1
64296,2,2011,8401152,75.0,89,75,-1
85553,2,2014,3008331,72.25,69,74,-1
84597,2,2013,1024366,78.6,63,89,-1
48540,2,2008,2415833,75.0,78,40,74
63136,1,2014,4816106,86.69999999999999,81,87,-1
88430,1,2000,2113808,82.5,77,88,-1
92893,1,2020,8286220,61.7,76,50,-1
82173,2,2015,2982680,67.30000000000001,70,43,67
85305,2,2018,6548677,73.50000000000001,69,74,-1
63891,1,2015,8860635,64.30000000000001,94,40,-1
22316,1,2001,9603578,89.6,87,91,-1
88496,1,2007,4277147,90.75,81,47,94
67291,1,2005,8791611,85.25,74,40,89
39194,2,2019,8559328,64.4,70,63,-1
84597,1,2009,3399581,62.5,79,46,-1
42011,1,2014,4439811,63.95,81,50,-1
81573,2,2018,3277465,87.55000000000001,76,97,-1
80245,1,2015,5445552,80.85,97,78,-1
95578,2,2011,4639632,55.5,69,51,51
84753,1,2020,9449516,83.39999999999999,96,43,78
25603,1,2001,7883180,71.4,98,60,-1
58088,2,2020,3104873,68.0,78,61,68
66390,1,2019,6757916,72.5,76,71,-1
88812,2,2006,1714646,62.2,91,55,-1
85553,1,2002,7211341,88.2,87,89,-1
99478,1,2010,3047244,88.0,85,88,-1
84597,2,2013,2761604,81.8,77,85,-1
95936,2,2018,6076362,88.39999999999999,94,42,86
84597,1,2012,8467132,81.75,78,51,83
92048,1,2003,6423347,91.94999999999999,69,96,-1
19696,2,2012,2325546,80.39999999999999,79,81,-1
59183,1,2010,1123383,91.05,80,93,-1
16221,2,2012,2719573,71.6,86,70,-1
89786,2,2016,8374279,91.1,95,89,-1
36370,1,2016,9606220,84.0,87,50,82
61143,2,2005,5103998,84.8,61,95,-1
43751,1,2003,4756658,83.6,80,86,-1
81445,1,2013,6964762,80.1,85,78,-1
44919,1,2013,3069364,93.85,93,94,-1
22316,1,2001,3016735,76.55,72,51,79
44919,2,2009,9989719,78.2,68,53,85
65621,2,2011,4063086,79.4,80,79,-1
40385,1,2018,2451648,51.0,84,52,51
97631,2,2000,8865503,53.25,63,61,50
92919,2,2004,5578043,74.4,63,75,-1
60330,2,2007,8389090,84.14999999999999,87,84,-1
21323,1,2008,7427872,67.44999999999999,70,67,-1
21323,1,2008,2784886,75.75,63,78,-1
81445,1,2013,8096911,80.0,73,83,-1
36032,2,2004,6944901,86.19999999999999,68,43,94
37478,1,2002,6446555,65.7,79,45,65
79495,1,2015,6209525,84.44999999999999,87,84,-1
51050,2,2011,7506163,89.4,91,46,89
88496,1,2007,1146892,66.25,82,61,-1
48540,2,2008,2792773,85.75,91,46,84
86184,1,2006,5770992,83.5,81,41,86
62977,2,2008,2207719,67.0,89,49,-1
11017,2,2006,8392413,97.0,66,97,-1
84084,1,2017,7351718,69.6,99,50,-1
52126,1,2005,8291994,81.2,70,56,84
47244,1,2007,3389922,81.5,68,83,-1
41712,1,2010,5554436,88.0,88,88,-1
18282,2,2018,4391730,69.0,88,68,-1
58517,1,2007,7173567,79.8,70,84,-1
48286,2,2014,9665692,65.3,86,62,63
20107,2,2017,8226371,79.55000000000001,90,71,-1
42713,2,2000,1720795,92.0,92,92,-1
22316,1,2001,5974864,76.6,61,85,-1
51399,2,2000,8203254,82.5,69,87,-1
82598,1,2012,5012601,90.0,63,47,90
20107,1,2005,3389922,76.80000000000001,72,54,78
29313,1,2017,2854236,67.69999999999999,88,59,-1
98373,2,2017,7277752,81.5,75,88,-1
37087,2,2016,2129700,61.95,73,60,-1
40667,2,2005,5295873,72.3,91,69,-1
29313,1,2013,6682420,70.7,65,53,71
53818,2,2013,1041091,56.0,65,40,56
42780,1,2018,8972550,98.0,98,41,98
92016,1,2018,4598824,75.9,66,84,-1
52126,1,2005,3774981,92.0,88,93,-1
42780,1,2018,2423302,78.14999999999999,81,78,-1
96268,2,2016,3423156,91.0,82,92,-1
16301,1,2011,1706100,74.2,87,71,-1
88430,1,2000,3204663,91.0,93,89,-1
89372,1,2020,8081171,66.6,87,53,-1
15270,1,2018,7105471,91.89999999999999,80,94,-1
58517,2,2005,2726798,92.0,80,92,-1
84084,1,2017,1215021,66.8,62,70,-1
37060,1,2003,9624789,81.0,60,54,95
84136,1,2019,3868841,72.3,66,40,75
36032,2,2010,6178578,95.55,91,98,-1
43284,2,2000,1731592,70.35,78,50,69
42780,1,2017,4695839,63.5,77,50,-1
89786,1,2010,4363088,73.30000000000001,67,61,74
93831,2,2012,5559825,80.95,80,81,-1
39008,2,2002,9653100,61.849999999999994,82,40,51
99715,2,2001,3032991,77.6,100,44,72
56193,2,2007,3779949,89.3,76,95,-1
83034,2,2006,4016533,69.7,71,69,-1
79007,1,2001,5669700,93.0,84,43,99
30466,1,2008,5577037,80.4,98,76,-1
85553,2,2014,5595448,81.55,64,91,-1
79638,2,2006,1484576,52.0,66,45,52
48271,1,2001,8329501,82.6,61,85,-1
65621,2,2011,2806090,71.2,79,66,-1
75677,2,2006,7510029,91.8,99,90,-1
19395,2,2012,4290437,64.0,71,64,-1
67318,1,2008,1251116,89.50000000000001,94,52,89
97631,2,2000,2692464,65.75,95,50,56
71634,2,2003,6000754,80.0,71,83,-1
65723,2,2001,8390447,83.19999999999999,93,79,-1
97027,1,2018,9491203,63.599999999999994,67,63,-1
20002,2,2003,2087935,61.5,68,55,-1
74984,1,2017,8199309,90.0,86,94,-1
36530,2,2009,5022054,74.4,72,76,-1
92919,2,2004,2363911,86.3,92,86,-1
99929,1,2001,3528110,80.6,65,91,-1
94296,2,2012,4542873,78.3,63,80,-1
67380,2,2015,9878161,66.14999999999999,85,56,-1
33402,2,2019,9865996,60.0,76,57,60
95936,2,2016,8061361,68.0,71,66,-1
86959,1,2004,4643170,95.4,98,94,-1
65674,1,2002,2109732,64.25,83,52,58
77650,2,2009,1734176,92.55,65,56,94
68318,2,2011,7611420,66.15,88,65,-1
99478,1,2010,6796452,89.0,94,89,-1
81573,1,2010,1208786,70.75,68,73,-1
10892,2,2005,7351718,68.9,70,68,-1
82740,1,2007,5178565,64.0,82,64,-1
88430,1,2019,3083848,70.35,71,45,70
85553,2,2014,1748299,83.6,68,92,-1
81927,2,2006,1919142,74.7,100,54,-1
96339,1,2014,6076362,86.5,90,54,85
74059,2,2014,4925121,60.9,66,60,-1
52778,2,2017,3856572,51.8,67,41,51
79651,1,2000,7298090,85.0,89,84,-1
62977,2,2008,5692935,77.0,77,77,-1
37396,2,2012,1180653,85.4,95,83,-1
85553,2,2014,1376261,81.5,88,78,-1
19565,1,2020,7657213,87.2,77,94,-1
15270,1,2018,2955844,91.94999999999999,69,96,-1
68318,2,2011,7042000,60.15,82,58,59
56562,1,2014,9361674,77.35,78,45,77
42780,1,2017,6933514,80.0,70,90,-1
76309,1,2014,6828858,61.55,72,61,-1
25853,2,2001,7864387,98.0,87,53,98
97631,2,2015,4786943,67.0,80,54,-1
23242,1,2016,2597420,93.95,71,98,-1
42780,1,2015,8860635,71.35000000000001,84,61,-1
70245,2,2016,9088129,67.4,77,65,-1
68669,1,2004,5969230,72.2,89,65,-1
26045,1,2012,3796454,86.39999999999999,81,87,-1
90269,2,2016,8972550,52.3,73,46,50
89786,2,2018,8582049,80.2,69,83,-1
56193,2,2020,2692464,74.39999999999999,66,78,-1
96765,1,2009,6072169,62.7,87,50,60
10892,2,2004,7883180,60.599999999999994,91,59,-1
37060,2,2019,1829309,72.14999999999999,75,58,72
15402,2,2007,1568550,65.60000000000001,76,60,63
72316,1,2013,5235058,86.55,82,89,-1
72273,2,2019,8644426,76.44999999999999,66,77,-1
43284,2,2000,1526449,67.25,80,65,-1
82173,2,2015,6886079,88.9,88,54,89
90331,2,2001,2129700,70.19999999999999,75,67,-1
82598,1,2012,2138590,83.0,84,83,-1
74410,2,2007,1782881,88.39999999999999,85,46,89
59621,2,2003,8344758,74.0,84,74,-1
89786,2,2016,3479058,62.3,74,56,-1
30429,1,2004,6092570,74.85000000000001,71,78,-1
75814,1,2014,8374279,61.800000000000004,87,45,-1
48271,1,2014,4895564,65.0,77,65,-1
18282,2,2013,5376448,81.5,71,86,-1
79495,1,2009,6818635,75.4,61,85,-1
88496,1,2007,1568550,89.75,71,96,-1
49990,1,2006,8258599,73.65,60,81,-1
19696,2,2012,5645833,69.4,75,67,-1
64296,2,2011,9491203,97.0,61,97,-1
58088,2,2020,5771843,82.0,68,45,82
72316,2,2015,2863690,76.0,88,68,-1
37060,1,2005,6886079,72.9,61,53,75
96765,1,2009,3399581,94.6,91,95,-1
72316,1,2013,3604306,69.65,95,56,-1
58517,2,2005,6178578,74.0,62,62,74
59621,2,2003,2698613,63.0,89,63,-1
88431,1,2006,7845646,66.75,60,69,-1
93003,2,2004,1336012,70.4,88,66,-1
35962,1,2014,6796452,72.2,81,65,-1
68669,1,2004,9606220,87.69999999999999,87,88,-1
16221,2,2012,1761574,86.50000000000001,64,89,-1
30041,2,2001,8637754,68.6,92,41,66
80742,2,2014,2105014,79.0,72,79,-1
15588,2,2007,1774962,76.0,73,79,-1
68669,1,2020,2113808,77.6,68,80,-1
59621,2,2003,2343890,64.0,100,64,-1
26838,2,2000,8203254,89.0,83,91,-1
80229,2,2001,1987819,72.4,82,70,-1
21192,2,2017,1427571,68.6,66,70,-1
13378,2,2003,7362701,64.3,76,50,63
33073,1,2000,2854236,85.2,87,84,-1
64296,2,2011,4684554,80.0,100,47,80
52778,2,2017,5524535,66.94999999999999,85,66,-1
37396,2,2012,2950265,63.2,64,63,-1
40439,1,2018,3448880,58.0,61,51,55
31861,2,2009,2792773,78.3,93,72,-1
14390,2,2019,5285544,75.75,90,75,-1
26045,1,2012,6964762,82.1,83,82,-1
55129,1,2008,3083848,80.0,71,63,83
72305,2,2006,7341837,77.45,100,59,-1
89114,2,2015,1388185,86.60000000000001,97,84,-1
92919,2,2004,7237483,82.39999999999999,90,82,-1
88812,2,2006,6289916,93.60000000000001,84,96,-1
45463,2,2018,2604650,82.25,74,85,-1
30466,1,2008,9926459,80.8,80,81,-1
47465,2,2016,8865503,79.30000000000001,65,54,91
78834,2,2002,3047020,90.15,74,91,-1
11017,2,2020,4756658,86.7,68,90,-1
21323,1,2008,5645833,74.85,74,75,-1
66081,1,2006,9157779,97.0,99,41,97
56562,1,2014,7291559,74.8,67,79,-1
15402,2,2007,5437711,78.4,100,73,-1
80742,1,2008,8443803,58.0,82,57,52
11665,1,2016,8344758,82.45,72,91,-1
97027,1,2018,6032435,82.14999999999999,100,50,79
76309,2,2014,4400774,96.55,94,97,-1
69914,1,2018,4067747,92.8,89,59,93
89372,1,2020,2822184,84.6,96,77,-1
46361,1,2015,2316921,96.5,95,97,-1
79007,1,2001,8040900,64.6,73,55,59
58517,1,2007,6563120,90.39999999999999,96,88,-1
15282,2,2000,4837537,79.0,87,59,79
30429,1,2004,6176616,68.4,64,72,-1
39008,1,2002,9957509,87.2,71,98,-1
89786,2,2018,9423861,86.2,95,84,-1
58606,1,2009,2451648,79.5,63,96,-1
19565,1,2017,2668479,75.69999999999999,68,79,-1
14390,1,2006,8088886,88.45,91,88,-1
84597,1,2009,7368825,71.0,91,51,-1
59621,2,2003,9439696,72.0,95,50,72
44919,2,2009,4737117,77.4,84,73,-1
52126,1,2010,8753130,82.24999999999999,87,82,-1
84269,1,2015,1987819,79.19999999999999,96,72,-1
65723,2,2001,2500565,87.19999999999999,83,89,-1
37060,1,2005,2138590,85.39999999999999,65,89,-1
58076,1,2018,2325546,75.75,99,68,-1
65723,2,2001,3539161,68.8,73,67,-1
95578,2,2011,1180653,83.25,72,87,-1
95936,2,2018,8392413,91.39999999999999,90,92,-1
48540,2,2008,2982680,62.75,71,51,60
46361,1,2014,6666956,95.15,96,95,-1
55150,1,2010,3216027,85.80000000000001,99,75,-1
92893,1,2020,3634943,82.65,70,93,-1
20002,2,2010,2896788,62.7,76,57,-1
61022,2,2004,1388185,66.19999999999999,70,45,66
88431,1,2006,3134884,79.0,61,53,85
69914,1,2018,9709142,76.24999999999999,62,77,-1
82459,1,2014,6914548,87.5,76,99,-1
40667,2,2011,3830625,84.15,99,72,-1
11017,2,2006,1511460,94.0,61,44,94
75287,1,2018,1714646,61.49999999999999,93,48,-1
13378,2,2003,1433683,79.4,74,80,-1
75287,1,2018,2415833,77.69999999999999,98,69,-1
99327,2,2001,8443803,85.94999999999999,97,80,-1
26827,2,2019,3104873,75.0,68,78,-1
67291,1,2010,7042000,80.6,89,75,-1
49990,1,2000,9423861,75.5,62,77,-1
11017,2,2020,3765014,79.3,64,82,-1
74059,2,2014,8673742,82.0,65,85,-1
37987,2,2005,8913215,89.35,63,94,-1
50623,2,2011,3539161,87.6,72,98,-1
21591,2,2002,2698483,62.300000000000004,92,59,-1
88430,1,2019,4708238,74.25,84,45,69
36032,2,2010,9345090,74.30000000000001,60,52,82
55150,1,2010,4937046,71.80000000000001,96,52,-1
69914,1,2018,3792133,72.3,78,51,72
71661,2,2014,3868841,77.3,64,64,78
86070,2,2007,7288213,93.3,78,96,-1
40439,1,2014,2806090,77.45,82,75,-1
88496,1,2007,9138789,80.25,72,83,-1
83034,1,2017,2795744,87.75,84,89,-1
21415,1,2010,2250242,72.75,63,76,-1
79651,1,2009,4016533,61.449999999999996,70,48,61
44058,1,2006,2749415,97.4,99,97,-1
35978,1,2003,5397555,63.55,95,58,-1
86184,1,2006,1689343,80.5,75,86,-1
42780,1,2015,8513546,80.0,91,71,-1
79651,2,2008,5697197,74.8,85,44,73
48271,1,2001,2363911,87.00000000000001,69,51,89
15282,2,2016,8318103,86.25,78,93,-1
25826,1,2017,3202595,78.14999999999999,62,79,-1
97631,2,2000,3293835,80.75,74,83,-1
14231,1,2005,4439811,92.5,85,100,-1
92919,2,2006,7275548,88.80000000000001,80,96,-1
50623,2,2011,9476022,77.4,87,71,-1
85305,2,2018,9143664,69.9,69,70,-1
81445,1,2013,5593833,81.0,74,84,-1
67291,1,2006,1215021,73.75,82,71,-1
33548,1,2011,6643440,72.45,62,55,81
15282,2,2016,1663500,77.5,72,82,-1
58517,2,2005,5248610,83.0,96,83,-1
86959,1,2004,7812092,66.65,66,58,67
94121,1,2007,1024366,95.24999999999999,74,99,-1
65723,1,2013,1183292,74.4,84,68,-1
43751,1,2003,6072169,72.6,63,46,79
92016,1,2018,7917248,67.80000000000001,70,66,-1
36032,2,2010,6177937,65.25,88,47,53
65723,2,2001,9155324,68.39999999999999,67,69,-1
35962,1,2014,7536502,65.95,72,44,61
94296,2,2012,9395357,58.4,80,43,56
47465,2,2009,7348825,93.89999999999999,92,94,-1
21323,1,2008,1183292,76.75,81,76,-1
66081,1,2006,7594001,84.0,71,57,84
95936,2,2016,8045060,80.80000000000001,82,80,-1
66390,2,2009,3889966,70.1,82,68,-1
30429,1,2016,6324547,68.2,97,61,-1
37478,1,2002,2698483,88.89999999999999,87,41,89
37987,1,2002,7211792,85.35,93,60,84
25853,1,2016,2211524,68.75,86,63,-1
72273,2,2019,7571892,91.15,94,91,-1
45463,2,2018,7819441,90.25,67,98,-1
38064,2,2000,5197160,69.3,75,69,-1
96339,1,2014,8559328,67.6,62,70,-1
51050,1,2009,4328606,71.0,71,71,-1
88812,2,2006,7272992,78.0,66,81,-1
42780,1,2017,1987819,62.0,60,64,-1
35497,1,2016,2320462,96.10000000000001,91,97,-1
29313,1,2017,3765014,71.19999999999999,88,64,-1
64142,1,2013,7523605,84.1,79,53,85
98403,2,2005,5374064,88.24999999999999,84,56,89
55150,1,2010,1734176,84.45,96,75,-1
41712,1,2010,8048106,70.0,100,70,-1
39008,2,2002,6821932,82.45,100,73,-1
42514,2,2006,2414707,67.0,82,57,-1
90944,1,2009,2079657,72.0,79,63,72
85305,2,2018,3134884,93.6,63,64,97
62360,2,2003,8079893,74.0,67,58,81
51399,2,2000,8620836,87.5,77,91,-1
96765,2,2007,4571358,63.400000000000006,67,63,-1
89786,2,2018,6209525,89.2,90,50,89
99715,2,2001,6393481,64.4,90,58,-1
37087,2,2016,4088588,61.699999999999996,60,43,62
23242,1,2016,7881453,66.19999999999999,90,62,-1
86959,1,2004,2079657,95.9,92,98,-1
95578,2,2011,2320462,65.25,60,45,67
28155,1,2008,6953162,79.60000000000001,62,84,-1
92623,2,2005,9495706,75.30000000000001,100,62,-1
11017,2,2020,2491115,70.7,86,68,-1
50016,2,2014,2784886,76.4,89,75,-1
79651,2,2008,2721648,82.14999999999999,100,79,-1
47465,2,2009,7510029,81.89999999999999,61,83,-1
94296,2,2012,4625274,59.9,95,42,56
56193,2,2020,1427571,59.8,64,49,58
80742,2,2014,6933514,86.0,83,56,86
59621,2,2003,1156568,91.0,72,91,-1
92893,2,2015,5437711,81.4,88,77,-1
30429,1,2004,1081381,69.6,85,57,-1
62360,2,2003,5263565,76.5,87,66,-1
80764,1,2009,4819779,60.45,63,40,60
60330,2,2007,3595311,84.8,81,85,-1
35497,2,2002,8297358,77.4,91,74,-1
37060,1,2005,7298090,65.0,65,65,65
70027,1,2018,4063086,79.0,96,62,-1
63891,1,2015,7832171,68.2,77,61,-1
64142,1,2013,4018175,72.95,84,48,71
